,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,86.2378900051117,59.36332988739014,279.33747124671936,2787.7406334877014,155.69712948799133,0.9283120632171631,11.657129287719727,14.1067533493042,529.8819355964661,3.098792791366577
