,10,20,30,40,50,60
arima,0.012157556151043974,0.012157556151043974,0.012157556151043974,0.012157556151043974,0.012157556151043974,0.012157556151043974
da-rnn,0.03337015022139683,0.007421293138444069,0.01042170077913192,0.04240743577669737,0.01893865227137354,0.01847083364113394
deep-ar,0.0028173044139434525,0.0023194360714131426,0.0022606008619246694,0.0019639248628811052,0.0016844434120137832,0.0016923770935882187
deep-state,0.002312845547263054,0.0035627577861344502,0.0042843705435506975,0.0025142178362974844,0.002961149531439119,0.0021833267271656556
lstm,0.018750105109435727,0.003003103619280639,0.0029575743446499277,0.001631509777038452,0.0033414692970585055,0.009559639052890055
mlp,0.020128654497504568,0.01622263982146558,0.008714699082687667,0.012868597309887637,0.015929409952808626,0.012623559152931226
rf,0.03383497016772474,0.03366275500618753,0.03363646487241782,0.033257935249375946,0.03345282553800324,0.033445563245922384
svr,0.0014222067153121939,0.0014232486526326645,0.0013600500874751916,0.0013921828521998181,0.001364732229819364,0.0013738590279565575
tft,0.0017111401966398024,0.0017380682196601685,0.0017113286204778046,0.001725019831944549,0.0017409863330465065,0.001709997158037505
xgboost,0.03849929703277205,0.038526133499662926,0.04446167250199238,0.04757176297934771,0.05013307242341699,0.05002776648756579
