,10,20,30,40,50,60
arima,0.010513340796274499,0.010513340796274499,0.010513340796274499,0.010513340796274499,0.010513340796274499,0.010513340796274499
da-rnn,0.033338939828181265,0.0070748107239862095,0.009941368235032371,0.04210197955160202,0.018824945298610854,0.01835032595719025
deep-ar,0.002354355593295342,0.0019196033723073806,0.0018095819498848073,0.001623148319103603,0.0012795146839031824,0.001188017392426097
deep-state,0.001908168803898739,0.003343899773011084,0.004078793750456815,0.002252153699615344,0.00266101133774653,0.001963067670664319
lstm,0.017937840418805397,0.0023741157792591568,0.002466778317378147,0.0013852423566473797,0.0030089475635629026,0.009233941384591727
tft,0.0011770065470959226,0.0012475999230412557,0.0011633310826798247,0.0012087719598646415,0.0013298443469290724,0.0011635018183289614
mlp,0.019868135459786936,0.0160122965447966,0.008530785006053428,0.012688252466800078,0.015769047953562043,0.012480471875186371
rf,0.0332803025014481,0.033105202052602936,0.03307846878938715,0.03269347924875467,0.032891714227342064,0.03288432801767506
svr,0.001187001264343506,0.0010125091012227192,0.0011120457719511771,0.0009638071146025756,0.0010345854282617817,0.0010875760865114716
xgboost,0.03801275049709863,0.03803993021511621,0.04404104506039209,0.04717887197994775,0.049760408749814695,0.0496543124821145
