,10,20,30,40,50,60
arima,0.059153398235035314,0.059153398235035314,0.059153398235035314,0.05930730341947765,0.05930730341947765,0.05930730341947765
da-rnn,0.1968194396581197,0.1687414222322811,0.2168306402311012,0.19645946210013743,0.20760522893826702,0.2078845884850402
deep-ar,0.02157026734283827,0.02159743418188958,0.020530952881746865,0.020727603891534316,0.021416819383101936,0.02061543543150981
deep-state,0.02916294445798171,0.07555711833341922,0.1310671136707327,0.08168189815961842,0.04773930620235243,0.043692865051630385
lstm,0.042427979835330594,0.06256585978177848,0.05336145731689914,0.05707135432938497,0.051918147596726014,0.05685481011309608
tft,0.019364409794986236,0.019359702419915685,0.019360565595604767,0.019378421253149095,0.01937194099468603,0.01935799934819045
mlp,0.044017236222737836,0.05332736163067157,0.04674938819405795,0.04663319682059196,0.04877909177438947,0.04570919095845983
rf,0.023966282503786858,0.024333120307761733,0.024624158018512355,0.026831232934112447,0.027019524180706626,0.026065281615703
svr,0.0203415052938667,0.019769085317486244,0.019175303642041074,0.02031310871084386,0.021073681201852962,0.02081059465875965
xgboost,0.04392085453456942,0.07638164920144185,0.046546249477807666,0.09474883394431337,0.08353108531014991,0.07196469831396787
