,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,11.890374660491943,11.685505390167236,198.53754305839539,1803.2770504951477,82.4815320968628,0.9586031436920166,4.5389015674591064,0.3959503173828125,413.62380599975586,2.1930861473083496
