,10,20,30,40,50,60
arima,0.003420414027566185,0.003420414027566185,0.003420414027566185,0.003420414027566185,0.003420414027566185,0.003420414027566185
da-rnn,0.11979397741674541,0.1661287556850152,0.0769787088508868,0.3513169312603951,0.3691484397071237,0.11270726015154119
deep-ar,0.00014824973028056465,0.0005282233530411948,0.00021538821121703389,0.0005294492519479604,0.00010898382863508683,0.0002218200035301613
deep-state,0.0010409966516976025,0.000681515725500876,0.0011549713056944351,0.0013164207924808026,0.001569563726174598,0.0006056154367759513
lstm,0.0005704645502686256,0.00232775885376101,0.0012897932464755097,0.000818280249792347,0.0014115178830601913,0.002230276638987086
mlp,0.003819195202033538,0.002520644330749337,0.003404987107269314,0.00545714233821632,0.0073693252259989725,0.008993787941428832
rf,0.05656113958267936,0.060766452568756284,0.05890822773842477,0.059786125721238384,0.05985403386384566,0.06257335031369383
svr,0.00011092654001540146,0.00011911000751511141,0.00012638603122322643,0.0001501639875137235,0.0001982016229442456,0.0001964365416721417
tft,0.00011097080715131896,0.00011125874979062226,0.00011096772534522885,0.00011178018865336398,0.0001109797612096816,0.00011103862615399723
xgboost,0.06988087292178594,0.0716138228259084,0.07071391559806525,0.06971383489516123,0.06998596310984888,0.07012864461490606
