,10,20,30,40,50,60
arima,0.013929252890102913,0.013929252890102913,0.013929252890102913,0.013929252890102913,0.013929252890102913,0.013929252890102913
da-rnn,0.25165117390646813,0.26627296980475873,0.306320467804449,0.3381724283745666,0.31298898776058826,0.32276139260450076
deep-ar,0.0006545465176866292,0.00015126450913902656,0.00012402309499932908,1.931406912270419e-05,4.3820186595576823e-05,1.5235778362885488e-05
deep-state,8.654117892490152e-05,0.0030372545439047243,0.00013086039715825027,5.7679010385610044e-05,3.682468687702412e-05,4.290911006044467e-05
lstm,0.0026443168123500187,0.004572787460535045,0.012640564231448942,0.0010434620651440746,0.0013936171081346995,0.009012922139837912
mlp,0.0217560013389826,0.009993870279721408,0.015506356807836168,0.009925831981630507,0.021320530375592527,0.007209654682168465
rf,0.33754917411382085,0.3378823227156065,0.3372529474195062,0.33765687567774916,0.3373839802223816,0.33761943812515416
svr,2.6007947143353686e-05,4.089697617418819e-05,1.6563401953225482e-05,2.6206361899984128e-05,4.0409988995064404e-05,6.711424245939166e-05
tft,1.5245941893327155e-05,1.5294582486101643e-05,1.5186249099542768e-05,1.540772836563268e-05,1.5267606617773647e-05,1.529847699295113e-05
xgboost,0.3171290579782986,0.3171996443591026,0.3181743907630432,0.3192359235539532,0.34054857111492315,0.32055673823771125
