,10,20,30,40,50,60
arima,0.11802225591007365,0.11802225591007365,0.11802225591007365,0.11802225591007365,0.11802225591007365,0.11802225591007365
da-rnn,0.5016484564976436,0.5160164433472627,0.5534622550856102,0.5815259481524162,0.5594541873653179,0.5681209313205251
deep-ar,0.025584106740056983,0.01229896374248768,0.011136565673461864,0.004394777482729266,0.006619681759388198,0.0039033035191854463
deep-state,0.009302751148176625,0.05511129234471575,0.011439422938166518,0.007594669866795399,0.006068334769689632,0.00655050456533271
lstm,0.051422921079514905,0.06762238875206232,0.11243026385919826,0.03230266343730923,0.03733118144573916,0.09493641103305892
mlp,0.14749915707888842,0.09996934670048319,0.12452452291752082,0.09962846973446148,0.1460155141606279,0.08490968544382005
rf,0.580989822728265,0.5812764597982671,0.5807348339987074,0.5810825033312819,0.580847639422234,0.5810502888091135
svr,0.005099798735573168,0.006395074368151491,0.00406981596060872,0.005119214969112366,0.006356885164533367,0.008192328268532192
tft,0.003900704951993441,0.0038993592727873216,0.00389758029287909,0.003897570915031378,0.003899335246392379,0.003898099104419026
xgboost,0.5631421294649324,0.5632047978835963,0.5640694910762709,0.5650096667792094,0.5835653957483455,0.5661773028281081
