,10,20,30,40,50,60
arima,0.00619360138660354,0.00619360138660354,0.00619360138660354,0.00619360138660354,0.00619360138660354,0.00619360138660354
da-rnn,0.29417116208907707,0.40083730489269176,0.38442216716485994,0.3373692851825121,0.3407897232388566,0.29533144964562436
deep-ar,0.0005307977153608237,0.0005736659501613639,0.000500986380473361,0.0005023464292672091,0.0004979554957119896,0.0005034414177958101
deep-state,0.0008532137943642848,0.001558718675300082,0.0008426361435397248,0.001166110159027468,0.0007544115175067266,0.0010103370972520847
lstm,0.0034566119827075404,0.01330733133633401,0.0073532427059646195,0.007589177665211961,0.0048681033301155195,0.006189403227974608
mlp,0.0011032181108106799,0.0011106368600647988,0.0012408846833453818,0.0012085652000385415,0.0025041787256964267,0.0018622753730392664
rf,0.01843419409182092,0.019221675358643955,0.018795896350257798,0.01967356586800872,0.019220739073449008,0.02020875176351052
svr,0.0004671364547759101,0.001342558434266749,0.0005117827102259696,0.0006703220324706385,0.0007882001128263852,0.0008200317576317898
tft,0.0005155314520092003,0.0005154883797859628,0.000515674254935178,0.0005159391683810246,0.0005156500761203042,0.0005152401336591887
xgboost,0.058210024087760597,0.05510803721957646,0.05447722140528696,0.06087759480807489,0.05820090417009235,0.05238104186407693
