,10,20,30,40,50,60
arima,0.0786994370157979,0.0786994370157979,0.0786994370157979,0.0786994370157979,0.0786994370157979,0.0786994370157979
da-rnn,0.5423754807226052,0.6331171336274921,0.620017876488138,0.580834989633469,0.5837719788058148,0.5434440630328243
deep-ar,0.023039047622695336,0.02395132460139447,0.02238272504574367,0.02241308611653489,0.022314916439726804,0.022437500257288245
deep-state,0.02920982359351533,0.03948061138457815,0.029028195664555605,0.03414835514380551,0.027466552705185384,0.03178580024558269
lstm,0.05879295861502073,0.11535740694179117,0.08575105075720425,0.08711588641121641,0.06977179466027457,0.07867276039376404
mlp,0.03321472731802385,0.03332621880839167,0.035226193142963685,0.034764424344990115,0.05004176980979416,0.04315408871751628
rf,0.13577258225363809,0.13864225675689196,0.1370981267204545,0.14026248916944517,0.13863888009302805,0.14215748929799837
svr,0.02161333974137061,0.03664093932020233,0.022622615017410558,0.025890578063663208,0.028074901831108605,0.028636196633488004
tft,0.02269290148632052,0.022713090844876358,0.022712452415212043,0.02271429436238389,0.02271497131224826,0.022709042040779386
xgboost,0.24126753633209877,0.23475101111513122,0.2334035591101536,0.2467338541993678,0.2412486355818253,0.22886904959840448
