,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,50.64595890045166,21.71976089477539,277.3422043323517,2749.665128469467,98.98935794830322,1.7491931915283203,24.374451637268066,1.2554659843444824,539.5898463726044,15.142056703567505
