,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,63.8757426738739,84.94820523262024,275.68998527526855,2783.137678861618,156.32460689544678,0.9736020565032959,11.090667486190796,3.8613100051879883,526.2223052978516,14.684033393859863
