,10,20,30,40,50,60
arima,0.14115904504040752,0.14115904504040752,0.14115904504040752,0.14115904504040752,0.14115904504040752,0.14115904504040752
da-rnn,0.1331698163093946,0.2346782221613254,0.17730911694794188,0.22631541548428638,0.16351892597324222,0.2522133748347801
deep-ar,0.09827092593457552,0.09930842562337981,0.09527067394609412,0.09610497682229717,0.09604283826358338,0.09786585381745888
deep-state,0.10013825773881437,0.10128002768112185,0.11274432902311426,0.110177668589845,0.10340262335286068,0.09723211784061002
lstm,0.14903491713523015,0.13385542066013723,0.12703677743866845,0.11815905900891983,0.11040338811696199,0.11046196073433856
mlp,0.09882572420216934,0.10454677099343777,0.11207184702923573,0.10925715572761756,0.11179858950551261,0.10767038198962442
rf,0.1790238215230607,0.19466672849653538,0.20317390491211607,0.20437970945179218,0.22280079118410004,0.21507025125801274
svr,0.10393436823414937,0.10646864548978731,0.0987646522776003,0.09996574366337502,0.1009193628602869,0.10510733118893573
tft,0.10996334504478125,0.10977852689943825,0.1099682892877458,0.11021946048447481,0.10997902134410312,0.10985067022357871
xgboost,0.19740258690953993,0.20067721146808512,0.2142148536287758,0.21094419843525816,0.21240131781097457,0.2151923172066638
