,10,20,30,40,50,60
arima,0.05768103593748827,0.05768103593748827,0.05768103593748827,0.05768103593748827,0.05768103593748827,0.05768103593748827
da-rnn,0.12942291741215256,0.09031778407305593,0.10364514745644444,0.057992496695909834,0.0859818660890616,0.054493036348442055
deep-ar,0.06024643938850274,0.05168416500694406,0.05059352631894174,0.05001202364839125,0.04827030262319466,0.04744239700289084
deep-state,0.12288608170538759,0.22217011257779942,0.17173147010600023,0.24019834294521092,0.0788636493235686,0.1147112494815827
lstm,0.051065458159089035,0.05136449706313664,0.053591014681498975,0.04879144494617448,0.05482035050557914,0.05013166371764891
tft,0.04885341737525079,0.04885246691823055,0.04906721785954884,0.04883459427358576,0.048939973148796716,0.04889322097978914
mlp,0.04394403119746411,0.048890765414403285,0.04612642570476697,0.0472119719920122,0.0457705998227602,0.04761234997272431
rf,0.04498019259740976,0.04303278591466033,0.04365683782256611,0.04465960520967132,0.04467951693370221,0.04723755485762932
svr,0.04433547783863116,0.05707212852390887,0.05103734581269557,0.047974777643963525,0.05606511516759341,0.048738810480599006
xgboost,0.052426706194639655,0.04230452533091474,0.053463779435286296,0.06766035236520346,0.051797047938847464,0.03999727883911196
