,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,91.73039102554321,58.118138790130615,276.4229667186737,2758.811764717102,131.3041398525238,1.8259468078613281,31.48764133453369,1.5449554920196533,535.6783769130707,2.1652889251708984
