,10,20,30,40,50,60
arima,0.03279382422274441,0.03279382422274441,0.03279382422274441,0.03279382422274441,0.03279382422274441,0.03279382422274441
da-rnn,0.372219204610357,0.2191473628374922,0.2312730322134307,0.2892906020814343,0.2733911974171844,0.24764369377015144
deep-ar,0.08449043587429919,0.030241287440572168,0.04258542740032396,0.017487578807876807,0.02075320729062761,0.017418431948584806
deep-state,0.02528056265572573,0.024774073880343694,0.033064805160874684,0.02461536071291064,0.02012920435325271,0.0305816630366942
lstm,0.06490908420081722,0.03961367409289142,0.049292019405356505,0.027073370282194285,0.03240396868743305,0.053641099570543624
tft,0.015406562846016505,0.015584465781848755,0.015431948135299474,0.015378182603050364,0.016011257069228946,0.015419838520917413
mlp,0.056950766955205415,0.060148952333599966,0.07073697295050137,0.06045825800087282,0.048264020595907585,0.07188410120646867
rf,0.3142026174257972,0.3148515209205995,0.3154534615738733,0.3125474921431301,0.31028919417612943,0.31280694692715105
svr,0.016618141776483183,0.015034599824736665,0.016026567292742377,0.016066389273069033,0.016286120126875848,0.015751579559844853
xgboost,0.3809784663219124,0.3788473618526131,0.3778574777145058,0.3651032162208229,0.375910670806852,0.376404256870237
