,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,146.37788200378418,10.947216987609863,198.04810452461243,1765.026680469513,120.16019654273987,0.8526289463043213,40.04864168167114,2.182025671005249,416.7585275173187,0.9979770183563232
