,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,35.55762481689453,24.400816679000854,198.04295825958252,1806.2919280529022,78.72825288772583,0.6902165412902832,3.579752206802368,2.253422737121582,412.1215145587921,3.821470022201538
