,10,20,30,40,50,60
arima,0.24466748868453359,0.24466748868453359,0.24466748868453359,0.24466748868453359,0.24466748868453359,0.24466748868453359
da-rnn,0.042564157085973484,0.03719832044399343,0.03833220597205047,0.03870689867088699,0.03848992415943157,0.044489568595637116
deep-ar,0.006376846942878085,0.006480487360897318,0.006533769366467003,0.00629462254621354,0.006365488775048616,0.006052723498661886
deep-state,0.05228560372030241,0.022398573169750215,0.03773661898500961,0.01624006423263357,0.033340584473090455,0.009445514291510219
lstm,0.01736413135712891,0.017033427749722423,0.01927053693774241,0.01704953406616528,0.018375295149010876,0.027606665126113084
mlp,0.01198125365670942,0.01676832557993538,0.016538225821914155,0.02007653891187691,0.015497962127035973,0.017024915022853134
rf,0.006229885738654903,0.005835287115725058,0.0059331175464044355,0.006129591113295596,0.006159438084672513,0.006390261173398167
svr,0.00596569480760535,0.005899472709143203,0.006047623131926592,0.005975160039768092,0.006285668022738755,0.006078728215543814
tft,0.006309624161856971,0.006310057094361022,0.0063095060207816744,0.006310431690391697,0.006308951061325808,0.006309939809013885
xgboost,0.009295504000737937,0.013549703227114891,0.010436095331257935,0.009969267486362204,0.012579839911261163,0.010508788814048084
