,10,20,30,40,50,60
arima,0.46354282693932547,0.46354282693932547,0.46354282693932547,0.46354282693932547,0.46354282693932547,0.46354282693932547
da-rnn,0.17497554885861993,0.16248050868405134,0.16549871218093948,0.16635558676517637,0.16570347457593884,0.17898426825036412
deep-ar,0.049266187693779974,0.04930054434313044,0.048982368886617396,0.04868496483402281,0.04896833086763489,0.04809895499282618
deep-state,0.1776781934735668,0.11271227099842361,0.1534906245091847,0.099999259037223,0.14632707990401195,0.06851484182551411
lstm,0.10278413684950814,0.10103168561731557,0.11023467278850235,0.10284337603955607,0.10651479081719918,0.14181720137559797
tft,0.04734935188034301,0.0473544435989054,0.04734796159378608,0.04735884613876257,0.047341423435393874,0.04735306936396695
mlp,0.08580268004712828,0.10148474963006583,0.10135596999542408,0.11510881551303254,0.09861285048307071,0.10289618408764079
rf,0.04989063220631197,0.049112005577838,0.04960064008869982,0.05067828682022874,0.0520322012427501,0.052635763652015645
svr,0.04894020182924838,0.047513992435500044,0.04758502941204377,0.04884196091377677,0.0503902855307134,0.04848617641158334
xgboost,0.06904048231078272,0.09097878024774181,0.07531605417698453,0.07402522477416563,0.08535122343620702,0.07492600266080726
