,10,20,30,40,50,60
arima,0.1301962629000207,0.1301962629000207,0.1301962629000207,0.1301962629000207,0.1301962629000207,0.1301962629000207
da-rnn,0.08844274080894496,0.08913040311218029,0.09283798374603823,0.13058725198540921,0.0864060274955156,0.0874709826515644
deep-ar,0.0020534377113304958,0.0014755519987790415,0.0015499655727517145,0.0017296865911799735,0.001689740364185144,0.001390827985078888
deep-state,0.0016923330339674591,0.0034676115593108635,0.0022263266124864867,0.0018294901171054105,0.002662780329129615,0.0016997427678658163
lstm,0.006277496568764443,0.019630641559638454,0.029272001454945695,0.027723426677508635,0.013223310521941114,0.05358348637494565
mlp,0.024695641738801524,0.01576908055072626,0.014882281007877002,0.013042599967668562,0.020566172794604213,0.0067134787120637085
rf,0.03916255330868668,0.0431515363930937,0.03339051887630403,0.024570885122233488,0.037079447668627086,0.02864687959426049
svr,0.001748709571772918,0.0016444664011879325,0.00188990473700385,0.0018677163553343264,0.011765123089098316,0.011494125370154257
tft,0.001545941028563179,0.00153975422045753,0.001540091041368784,0.0015565536905249213,0.0014789753049093282,0.001535744640408178
xgboost,0.04028170272001982,0.039383598926221675,0.03951394005815499,0.04317406002517027,0.03787217084825934,0.03949581596427192
