,10,20,30,40,50,60
arima,0.13692588968383582,0.13692588968383582,0.13692588968383582,0.13692588968383582,0.13692588968383582,0.13692588968383582
da-rnn,0.16354662120053823,0.1889808108497136,0.1427184433553199,0.13378508631113822,0.14020729835911336,0.14428972586315006
deep-ar,0.09012323054577388,0.08290937159734214,0.08288904677713366,0.08237191542624349,0.08030270795252012,0.08511321471920609
deep-state,0.11972270602626006,0.13065751142529047,0.11992334557505349,0.1419101713057741,0.12776244919572705,0.1298594394211226
lstm,0.12393136869601343,0.1359904811626993,0.12442071033445294,0.12023645700769411,0.12510619195725034,0.10470349499718302
mlp,0.10174825785103386,0.10579572351078345,0.11109592426658085,0.1037774398174415,0.10256589346038629,0.10349329352090908
rf,0.10930243649025188,0.11431195553653704,0.11272613096440103,0.11208034630895924,0.10909489413035069,0.07670034456882194
svr,0.07941352923601301,0.07976777356803808,0.0838580460405344,0.07919195978285665,0.07895011565425211,0.07903267303855091
tft,0.0882255639542693,0.08821020419270582,0.08825858602888648,0.08824117938434,0.08831417218791039,0.08813053417428655
xgboost,0.12555138984493325,0.12680530521987596,0.12807220861268218,0.1302616238315248,0.12516621793799715,0.12500809697746046
