,10,20,30,40,50,60
arima,0.01874869926570998,0.01874869926570998,0.01874869926570998,0.01874869926570998,0.01874869926570998,0.01874869926570998
da-rnn,0.026747497306112342,0.03571374686941523,0.020368554073765657,0.017898449319278704,0.019658086513161428,0.020819524989662993
deep-ar,0.00812219668400671,0.0068739638986661635,0.006870594075621852,0.00678513245098821,0.006448524904507738,0.007244259319837679
deep-state,0.014333526338250288,0.017071385291849914,0.014381608813913701,0.020138496720034153,0.016323243424490732,0.01686347400676821
lstm,0.015358984146867215,0.01849341096686247,0.015480513160129845,0.014456805593763075,0.015651559266044373,0.010962821864625131
mlp,0.010352707975720474,0.011192735113170137,0.012342304388645867,0.010769757015062694,0.01051976250132731,0.01071086180380504
rf,0.011947022622705547,0.013067223178587222,0.012707180602203291,0.012562004028736235,0.011901695925312424,0.005882942856976012
svr,0.0063065086257190935,0.006362897700001794,0.007032171885736387,0.0062713664942495835,0.006233120761819785,0.006246163407618492
tft,0.007783750135048861,0.007781040123718857,0.007789578007818355,0.007786505739139269,0.0077993930092358854,0.007766991053845091
xgboost,0.015763151491994407,0.016079585431905904,0.016402490618930385,0.016968090643225665,0.015666582112902196,0.015627024309926157
