,10,20,30,40,50,60
arima,0.08994424722976956,0.08994424722976956,0.08994424722976956,0.08994424722976956,0.08994424722976956,0.08994424722976956
da-rnn,0.1308592743683958,0.1631473930774368,0.11033366501534075,0.09948794857869123,0.10795023338233059,0.11166116952953009
deep-ar,0.03996393257497284,0.03925698018717567,0.03585610844839616,0.03735543310314768,0.03887170293139576,0.03797600076818071
deep-state,0.06382569755236792,0.08373987786237351,0.06785441931826236,0.10303043045159711,0.08366691213304181,0.0857339801142519
lstm,0.08461246828578822,0.10308539283143794,0.08492454947580791,0.07189549378431831,0.08584919742224935,0.06654790709782106
tft,0.0368384449997152,0.03684455948077484,0.03682546910267239,0.036832281947695014,0.03680591852764019,0.0368905959170746
mlp,0.05827435225359133,0.06275760458449176,0.07173997109474378,0.05628763457822166,0.05634890831236841,0.07057548311905051
rf,0.07210543409283876,0.07274386231374709,0.07274836031210537,0.07254506286735236,0.07072467513400446,0.04641831414791755
svr,0.04404885262035832,0.04428951043987287,0.04419133234875581,0.043588425773010545,0.043255167593936224,0.050795134942075264
xgboost,0.10307496113582557,0.10306849355464141,0.10499846500554946,0.10557245705224054,0.10245263296920137,0.10183449904885379
