Time,value
00:00:00,365.236616702355
00:01:00,369.581778265642
00:02:00,378.173672566372
00:03:00,339.609944751381
00:04:00,369.776947705443
00:05:00,374.401540154015
00:06:00,342.954994511526
00:07:00,373.273835920177
00:08:00,328.805330243337
00:09:00,363.963785046729
00:10:00,352.891377379619
00:11:00,361.195232690125
00:12:00,372.88748564868
00:13:00,321.037037037037
00:14:00,352.282954545455
00:15:00,313.992239467849
00:16:00,386.938428874735
00:17:00,329.508456659619
00:18:00,328.964989059081
00:19:00,359.055614973262
00:20:00,361.752953813104
00:21:00,330.847965738758
00:22:00,351.351501668521
00:23:00,320.600877192982
00:24:00,350.766561514196
00:25:00,317.751920965971
00:26:00,342.70792616721
00:27:00,311.270613107822
00:28:00,354.614316239316
00:29:00,339.555061179088
00:30:00,301.501094091904
00:31:00,284.109574468085
00:32:00,311.834745762712
00:33:00,308.742553191489
00:34:00,296.293933054393
00:35:00,315.842379958246
00:36:00,292.38733125649
00:37:00,331.862765957447
00:38:00,278.786163522013
00:39:00,315.507166482911
00:40:00,316.094608341811
00:41:00,294.715756951596
00:42:00,321.152915291529
00:43:00,366.138193688792
00:44:00,377.002333722287
00:45:00,322.50548245614
00:46:00,372.152151101784
00:47:00,312.88178913738
00:48:00,314.900106269926
00:49:00,283.822175732218
00:50:00,300.833502538071
00:51:00,296.179487179487
00:52:00,313.668273866924
00:53:00,290.536144578313
00:54:00,309.300685602351
00:55:00,305.358316221766
00:56:00,313.87984496124
00:57:00,279.754634678299
00:58:00,329.602880658436
00:59:00,273.266331658291
01:00:00,289.289191820837
01:01:00,328.30739673391
01:02:00,266.236923076923
01:03:00,325.703433922997
01:04:00,345.917330677291
01:05:00,345.555327868852
01:06:00,283.648073022312
01:07:00,308.730730730731
01:08:00,314.271580989331
01:09:00,322.113684210526
01:10:00,270.628717948718
01:11:00,356.101890756302
01:12:00,331.956842105263
01:13:00,356.211134453782
01:14:00,297.918145956607
01:15:00,302.243833017078
01:16:00,280.24503968254
01:17:00,317.351926977688
01:18:00,306.101351351351
01:19:00,309.205765407555
01:20:00,324.389380530973
01:21:00,286.095755182626
01:22:00,294.243062200957
01:23:00,267.67754318618
01:24:00,278.858746492049
01:25:00,328.240272373541
01:26:00,281.389157792836
01:27:00,326.118691588785
01:28:00,343.239554317549
01:29:00,318.415441176471
01:30:00,302.673529411765
01:31:00,324.22
01:32:00,268
01:33:00,286.026168224299
01:34:00,337.243401759531
01:35:00,350.42125984252
01:36:00,327.0185546875
01:37:00,351.24131082423
01:38:00,282.344325897187
01:39:00,276.806673209028
01:40:00,323.21719038817
01:41:00,330.872050816697
01:42:00,308.425257731959
01:43:00,286.404464285714
01:44:00,332.412155745489
01:45:00,357.890162368672
01:46:00,292.501413760603
01:47:00,308.194390715667
01:48:00,267.580676328502
01:49:00,352.936813186813
01:50:00,302.119673617407
01:51:00,323.357738646895
01:52:00,322.004694835681
01:53:00,315.728464419476
01:54:00,269.961393596987
01:55:00,319.435967302452
01:56:00,333.839926402944
01:57:00,304.19357884797
01:58:00,347.47789275635
