Time,value
00:00:00,111.56666666666666
00:01:00,112.05
00:02:00,113.48333333333332
00:03:00,113.88333333333334
00:04:00,114.4
00:05:00,114.43333333333334
00:06:00,116.26666666666668
00:07:00,118.63333333333334
00:08:00,119.55
00:09:00,117.26666666666668
00:10:00,119.2
00:11:00,119.03333333333332
00:12:00,119.31666666666666
00:13:00,119.63333333333334
00:14:00,120.48333333333332
00:15:00,120.63333333333334
00:16:00,123.3
00:17:00,123.16666666666669
00:18:00,121.08333333333331
00:19:00,124.88333333333334
00:20:00,120.5
00:21:00,125.71666666666668
00:22:00,124.28333333333332
00:23:00,125.03333333333332
00:24:00,122.68333333333334
00:25:00,122.75
00:26:00,122.1
00:27:00,122.56666666666666
00:28:00,123.0
00:29:00,122.68333333333334
00:30:00,122.95
00:31:00,123.7
00:32:00,123.65
00:33:00,123.98333333333332
00:34:00,125.28333333333332
00:35:00,125.2
00:36:00,125.5
00:37:00,125.01666666666668
00:38:00,127.23333333333332
00:39:00,126.45
00:40:00,127.61666666666666
00:41:00,128.66666666666666
00:42:00,129.11666666666667
00:43:00,130.18333333333334
00:44:00,128.1
00:45:00,129.0
00:46:00,130.73333333333332
00:47:00,131.03333333333333
00:48:00,131.86666666666667
00:49:00,131.68333333333334
00:50:00,133.73333333333332
00:51:00,132.18333333333334
00:52:00,131.35
00:53:00,133.15
00:54:00,133.0
00:55:00,131.86666666666667
00:56:00,133.21666666666667
00:57:00,133.66666666666666
00:58:00,132.21666666666667
00:59:00,133.91666666666666
01:00:00,132.5
01:01:00,136.21666666666667
01:02:00,136.7
01:03:00,134.13333333333333
01:04:00,135.31666666666666
01:05:00,137.15
01:06:00,136.46666666666667
01:07:00,138.03333333333333
01:08:00,134.08333333333334
01:09:00,137.05
01:10:00,141.25
01:11:00,136.51666666666668
01:12:00,138.96666666666667
01:13:00,139.1
01:14:00,137.88333333333333
01:15:00,138.63333333333333
01:16:00,139.6
01:17:00,141.16666666666666
01:18:00,140.0
01:19:00,141.91666666666666
01:20:00,143.11666666666667
01:21:00,140.58333333333334
01:22:00,141.93333333333334
01:23:00,141.75
01:24:00,142.36666666666667
01:25:00,139.5
01:26:00,144.63333333333333
01:27:00,143.3
01:28:00,145.43333333333334
01:29:00,139.46666666666667
01:30:00,141.41666666666666
01:31:00,143.06666666666666
01:32:00,147.48333333333332
01:33:00,142.61666666666667
01:34:00,144.3
01:35:00,145.08333333333334
01:36:00,143.33333333333334
01:37:00,145.26666666666668
01:38:00,144.26666666666668
01:39:00,144.63333333333333
01:40:00,144.8
01:41:00,152.53333333333333
01:42:00,147.83333333333334
01:43:00,142.53333333333333
01:44:00,146.16666666666666
01:45:00,145.2
01:46:00,147.11666666666667
01:47:00,149.5
01:48:00,144.48333333333332
01:49:00,144.66666666666666
01:50:00,147.08333333333334
01:51:00,146.46666666666667
01:52:00,146.41666666666666
01:53:00,149.3
01:54:00,147.48333333333332
01:55:00,149.6
01:56:00,146.21666666666667
01:57:00,146.3
01:58:00,146.8
01:59:00,148.13333333333333
02:00:00,146.38333333333333
02:01:00,148.88333333333333
02:02:00,147.91666666666666
02:03:00,150.88333333333333
02:04:00,149.31666666666666
02:05:00,148.76666666666668
02:06:00,152.86666666666667
02:07:00,148.75
02:08:00,146.46666666666667
02:09:00,147.86666666666667
02:10:00,142.18333333333334
02:11:00,144.38333333333333
02:12:00,149.05
02:13:00,147.65
02:14:00,153.93333333333334
02:15:00,148.91666666666666
02:16:00,147.65
02:17:00,150.48333333333332
02:18:00,149.63333333333333
02:19:00,149.61666666666667
02:20:00,146.85
02:21:00,148.18333333333334
02:22:00,149.11666666666667
02:23:00,144.43333333333334
02:24:00,145.35
02:25:00,143.63333333333333
02:26:00,144.8
02:27:00,148.13333333333333
02:28:00,151.76666666666668
02:29:00,146.6
02:30:00,147.3
02:31:00,149.31666666666666
02:32:00,143.76666666666668
02:33:00,148.68333333333334
02:34:00,147.7
02:35:00,150.46666666666667
02:36:00,148.81666666666666
02:37:00,146.08333333333334
02:38:00,149.15
02:39:00,144.93333333333334
02:40:00,145.95
02:41:00,145.55
02:42:00,145.78333333333333
02:43:00,144.03333333333333
02:44:00,149.46666666666667
02:45:00,145.01666666666668
02:46:00,146.06666666666666
02:47:00,145.83333333333334
02:48:00,144.73333333333332
02:49:00,143.06666666666666
02:50:00,143.51666666666668
02:51:00,143.71666666666667
02:52:00,144.01666666666668
02:53:00,142.78333333333333
02:54:00,140.35
02:55:00,145.65
02:56:00,144.33333333333334
02:57:00,141.38333333333333
02:58:00,139.1
02:59:00,140.86666666666667
03:00:00,140.95
03:01:00,141.3
03:02:00,135.5
03:03:00,137.05
03:04:00,139.23333333333332
03:05:00,133.0
03:06:00,136.28333333333333
03:07:00,137.61666666666667
03:08:00,138.8
03:09:00,136.3
03:10:00,136.8
03:11:00,133.53333333333333
03:12:00,138.36666666666667
03:13:00,138.28333333333333
03:14:00,136.1
03:15:00,138.36666666666667
03:16:00,138.01666666666668
03:17:00,137.21666666666667
03:18:00,138.68333333333334
03:19:00,139.41666666666666
03:20:00,142.16666666666666
03:21:00,140.75
03:22:00,140.46666666666667
03:23:00,142.9
03:24:00,145.96666666666667
03:25:00,147.33333333333334
03:26:00,142.3
03:27:00,145.08333333333334
03:28:00,147.2
03:29:00,149.01666666666668
03:30:00,149.66666666666666
03:31:00,145.43333333333334
03:32:00,147.58333333333334
03:33:00,150.03333333333333
03:34:00,150.13333333333333
03:35:00,153.53333333333333
03:36:00,151.2
03:37:00,149.96666666666667
03:38:00,153.6
03:39:00,150.95
03:40:00,147.45
03:41:00,154.25
03:42:00,151.61666666666667
03:43:00,153.76666666666668
03:44:00,149.15
03:45:00,150.98333333333332
03:46:00,153.38333333333333
03:47:00,151.51666666666668
03:48:00,151.66666666666666
03:49:00,153.36666666666667
03:50:00,149.48333333333332
03:51:00,153.88333333333333
03:52:00,150.05
03:53:00,153.95
03:54:00,153.5
03:55:00,153.26666666666668
03:56:00,152.71666666666667
03:57:00,152.33333333333334
03:58:00,149.2
03:59:00,153.1
04:00:00,152.43333333333334
04:01:00,153.36666666666667
04:02:00,150.08333333333334
04:03:00,149.68333333333334
04:04:00,150.88333333333333
04:05:00,150.58333333333334
04:06:00,149.6
04:07:00,148.41666666666666
04:08:00,149.6
04:09:00,149.96666666666667
04:10:00,153.23333333333332
04:11:00,149.28333333333333
04:12:00,151.76666666666668
04:13:00,148.21666666666667
04:14:00,152.2
04:15:00,151.91666666666666
04:16:00,148.2
04:17:00,149.95
04:18:00,148.98333333333332
04:19:00,150.05
04:20:00,147.2
04:21:00,148.43333333333334
04:22:00,147.73333333333332
04:23:00,144.38333333333333
04:24:00,146.55
04:25:00,146.6
04:26:00,146.11666666666667
04:27:00,147.7
04:28:00,147.65
04:29:00,147.06666666666666
04:30:00,148.75
04:31:00,145.38333333333333
04:32:00,148.95
04:33:00,148.16666666666666
04:34:00,147.53333333333333
04:35:00,149.11666666666667
04:36:00,151.0
04:37:00,146.25
04:38:00,148.13333333333333
04:39:00,149.95
04:40:00,148.98333333333332
04:41:00,146.03333333333333
04:42:00,148.08333333333334
04:43:00,145.8
04:44:00,145.7
04:45:00,143.9
04:46:00,148.18333333333334
04:47:00,142.93333333333334
04:48:00,147.65
04:49:00,143.98333333333332
04:50:00,142.2
04:51:00,146.3
04:52:00,145.95
04:53:00,149.45
04:54:00,146.93333333333334
04:55:00,148.51666666666668
04:56:00,146.26666666666668
04:57:00,147.63333333333333
04:58:00,142.45
04:59:00,144.35
05:00:00,145.35
05:01:00,146.7
05:02:00,144.88333333333333
05:03:00,144.48333333333332
05:04:00,144.7
05:05:00,142.55
05:06:00,146.48333333333332
05:07:00,147.16666666666666
05:08:00,145.18333333333334
05:09:00,145.8
05:10:00,150.41666666666666
05:11:00,146.33333333333334
05:12:00,146.03333333333333
05:13:00,147.81666666666666
05:14:00,145.68333333333334
05:15:00,145.03333333333333
05:16:00,144.46666666666667
05:17:00,143.78333333333333
05:18:00,145.36666666666667
05:19:00,145.48333333333332
05:20:00,147.58333333333334
05:21:00,146.91666666666666
05:22:00,144.41666666666666
05:23:00,146.08333333333334
05:24:00,145.93333333333334
05:25:00,145.31666666666666
05:26:00,143.05
05:27:00,145.28333333333333
05:28:00,144.38333333333333
05:29:00,143.95
05:30:00,144.21666666666667
05:31:00,144.75
05:32:00,144.05
05:33:00,142.31666666666666
05:34:00,145.78333333333333
05:35:00,144.26666666666668
05:36:00,144.08333333333334
05:37:00,144.41666666666666
05:38:00,147.95
05:39:00,145.98333333333332
05:40:00,147.51666666666668
05:41:00,148.38333333333333
05:42:00,147.56666666666666
05:43:00,144.0
05:44:00,145.43333333333334
05:45:00,147.55
05:46:00,146.48333333333332
05:47:00,145.63333333333333
05:48:00,143.23333333333332
05:49:00,145.78333333333333
05:50:00,147.13333333333333
05:51:00,143.95
05:52:00,147.98333333333332
05:53:00,146.86666666666667
05:54:00,145.53333333333333
05:55:00,143.76666666666668
05:56:00,148.18333333333334
05:57:00,147.6
05:58:00,145.78333333333333
05:59:00,140.5
06:00:00,145.71666666666667
06:01:00,145.41666666666666
06:02:00,145.11666666666667
06:03:00,146.3
06:04:00,149.41666666666666
06:05:00,145.28333333333333
06:06:00,146.26666666666668
06:07:00,148.25
06:08:00,150.35
06:09:00,149.2
06:10:00,150.83333333333334
06:11:00,149.3
06:12:00,150.13333333333333
06:13:00,149.53333333333333
06:14:00,146.18333333333334
06:15:00,150.08333333333334
06:16:00,146.83333333333334
06:17:00,145.68333333333334
06:18:00,151.0
06:19:00,151.15
06:20:00,147.43333333333334
06:21:00,152.11666666666667
06:22:00,148.98333333333332
06:23:00,150.21666666666667
06:24:00,151.56666666666666
06:25:00,151.08333333333334
06:26:00,146.46666666666667
06:27:00,150.58333333333334
06:28:00,144.3
06:29:00,147.36666666666667
06:30:00,149.01666666666668
06:31:00,152.35
06:32:00,150.95
06:33:00,149.0
06:34:00,152.78333333333333
06:35:00,150.38333333333333
06:36:00,145.98333333333332
06:37:00,150.66666666666666
06:38:00,146.9
06:39:00,148.06666666666666
06:40:00,150.21666666666667
06:41:00,147.16666666666666
06:42:00,145.95
06:43:00,147.25
06:44:00,150.35
06:45:00,148.23333333333332
06:46:00,148.9
06:47:00,149.6
06:48:00,150.48333333333332
06:49:00,147.2
06:50:00,146.75
06:51:00,148.98333333333332
06:52:00,145.46666666666667
06:53:00,145.8
06:54:00,148.93333333333334
06:55:00,145.95
06:56:00,146.38333333333333
06:57:00,149.78333333333333
06:58:00,149.55
06:59:00,146.7
07:00:00,146.85
07:01:00,147.56666666666666
07:02:00,146.58333333333334
07:03:00,146.26666666666668
