,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,5.612163782119751,42.98045325279236,197.57503056526184,1825.5813207626343,212.90566158294678,0.8805809020996094,36.91468524932861,77.53552174568176,415.1105477809906,3.4491121768951416
