,10,20,30,40,50,60
arima,0.00669163198730135,0.00669163198730135,0.00669163198730135,0.00669163198730135,0.00669163198730135,0.00669163198730135
da-rnn,0.32616810556078046,0.1888456449352206,0.35640632947454937,0.03232084432911113,0.3001042094712806,0.31548835484715926
deep-ar,0.005091133757121503,0.004632336093895262,0.0048690026401030815,0.003702521573375941,0.003840163607121304,0.003974436468815834
deep-state,0.00411068466834007,0.004731764078714798,0.004241705039855259,0.004128651689567861,0.0038569257696954642,0.008826370497854065
lstm,0.018050782487658058,0.0037736296640379723,0.005742608833229805,0.0037565663249898664,0.0049702724690177695,0.00949576215249947
mlp,0.10914339785898156,0.0805713464991626,0.09931974155730224,0.03747297538862482,0.06866729138487432,0.01202374203291955
rf,0.03446916056340735,0.03407459662427452,0.03427347222927216,0.034528633066095056,0.036386395470307566,0.03557684657251846
svr,0.0039839096213671555,0.0037460657756947778,0.0035947942376549484,0.003606941248808475,0.003608133911316392,0.0036072754522273945
tft,0.00388544067403416,0.0038860759022828063,0.003885482837583868,0.0038856247802836696,0.003885423999115803,0.003885423754831529
xgboost,0.028476127829160224,0.03988348615195084,0.01875410684105573,0.008325705733575257,0.005483632777418544,0.006601265034570224
