,10,20,30,40,50,60
arima,4.477793865347461e-05,4.477793865347461e-05,4.477793865347461e-05,4.477793865347461e-05,4.477793865347461e-05,4.477793865347461e-05
da-rnn,0.10638563308510844,0.03566267761099941,0.12702547168952105,0.001044636978146635,0.09006253654238225,0.09953290204416707
deep-ar,2.591964293290211e-05,2.1458537686804816e-05,2.3707186709330775e-05,1.3708666001314256e-05,1.4746856529458905e-05,1.5796145244653272e-05
deep-state,1.689772844252611e-05,2.2389591296615697e-05,1.7992061645133507e-05,1.7045764773771553e-05,1.487587639294095e-05,7.790481616538863e-05
lstm,0.0003258307484167428,1.424028084130734e-05,3.297755621148899e-05,1.4111790554047871e-05,2.4703608416275996e-05,9.016949885684136e-05
mlp,0.011912281296203938,0.006491741876688123,0.009864411063009308,0.0014042238844764812,0.004715196906135235,0.00014457037247419635
rf,0.0011881230299459562,0.0011610781351070205,0.0011746708986506904,0.001192226501413033,0.0013239697753216187,0.0012657120120445182
svr,1.5871535871221794e-05,1.4033008795831716e-05,1.2922545611077222e-05,1.301002517235604e-05,1.3018630321991325e-05,1.3012436188242354e-05
tft,1.5096649231439026e-05,1.5101585918303126e-05,1.5096976881158789e-05,1.5098079933154517e-05,1.509651965290504e-05,1.5096517754609137e-05
xgboost,0.0008108898561426734,0.0015906924676328542,0.00035171652340573343,6.93173759620879e-05,3.007022843757902e-05,4.357670005663941e-05
