,10,20,30,40,50,60
arima,0.005416292164356817,0.005416292164356817,0.005416292164356817,0.005416292164356817,0.005416292164356817,0.005416292164356817
da-rnn,0.32614414274682574,0.18869187958090305,0.35638839939051375,0.031821538542900374,0.3000785194686988,0.31546705096950106
deep-ar,0.003817102697147549,0.004109097326692259,0.00435949797333674,0.0026475422403787674,0.0025628899804368984,0.00291662832597274
deep-state,0.0034635767673644926,0.003982729664030419,0.0035331766745025236,0.0031401649641911587,0.0028135068883183498,0.007812747061444908
lstm,0.017553194358167913,0.0032026925245843057,0.0046997999288301544,0.0031736679493087694,0.004104414375384589,0.00872886212443042
tft,0.002458395043668413,0.0024054068999651663,0.002480748100267525,0.0024650747083082786,0.0024459676943674675,0.002391123698691416
mlp,0.10907531708271687,0.08048804735092657,0.09925053414488234,0.037304189197929744,0.06857337805927395,0.011421410288422676
rf,0.034030813321146124,0.033631107035894024,0.03383258967332283,0.034091050537725785,0.035971419219629895,0.0351523148227433
svr,0.0030402151563461224,0.003230498450706379,0.0030300444746917538,0.002921903983260835,0.003061616247372142,0.0030631671083449913
xgboost,0.027943927452944294,0.03950526158609249,0.017935711548708454,0.006878849414521868,0.004504105031459825,0.005331605442609597
