,10,20,30,40,50,60
arima,0.12892903508135925,0.12892903508135925,0.12892903508135925,0.12892903508135925,0.12892903508135925,0.12892903508135925
da-rnn,0.13664818113157517,0.2825514768391457,0.3864095334105958,0.16718820005164425,0.31357514960139055,0.42020693387791935
deep-ar,0.12654082827607568,0.09819097190457085,0.08762771256965499,0.08643289571580264,0.08734270468310865,0.08509973925414342
deep-state,0.09739957041401444,0.06962772200147081,0.07959112363160936,0.10410855690474426,0.11907849332764851,0.08516826692255394
lstm,0.18541203340607665,0.16740867843370302,0.16304729214407437,0.16551495761542065,0.16377575234217331,0.1513622652667526
tft,0.0892193049224999,0.089140699423974,0.08918059418571742,0.08961287420524618,0.08900866488066497,0.08922284181753028
mlp,0.1250926869024941,0.08368066251648107,0.07041681914382249,0.07324558587979295,0.07905052038496914,0.08495194421611045
rf,0.3073931681898675,0.29383982560487676,0.2905270989747967,0.294117945476693,0.2954265413234097,0.29945740447886937
svr,0.06971430484231138,0.079827100625499,0.07354107971673665,0.1325053091580643,0.10181317831354673,0.09185254673348386
xgboost,0.3175547042834575,0.3091002288053937,0.32037989219775675,0.30599107713857904,0.300680324963508,0.30032018286256695
