,10,20,30,40,50,60
arima,0.0757322613944235,0.0757322613944235,0.0757322613944235,0.0757322613944235,0.0757322613944235,0.0757322613944235
da-rnn,0.2700763747980143,0.3049981493299461,0.2873229802437528,0.27450725376105994,0.2946909296835133,0.32437677788431657
deep-ar,0.04512308714665483,0.038662772769414495,0.04598791063862674,0.03897199920482587,0.03621197272274893,0.03549288570961765
deep-state,0.19853417711374013,0.3773298438085144,0.19487548578387268,0.10223302271554274,0.09284448069487383,0.12246214596120387
lstm,0.09893014632086405,0.08108739397104267,0.07699079332066862,0.07958826083888433,0.07227749250329728,0.07766856990872589
tft,0.033309863149280555,0.03332111505992497,0.033313008499533434,0.033286425872842945,0.03334661456245058,0.03329393117834765
mlp,0.09439911354690596,0.0683188022974944,0.07035608837747252,0.0671859954843791,0.06978273709298344,0.07042279534282223
rf,0.10116121994637109,0.0998890345646097,0.10171224333589934,0.08292597716695195,0.0819042695257474,0.07997807051882579
svr,0.0322380404195146,0.032433551168680276,0.032836104011282015,0.03329207581278973,0.03420875005247498,0.0346248853275553
xgboost,0.12379581028261795,0.12281470106580868,0.1246344172844485,0.12399335026516824,0.12881493052851112,0.12302106330275725
