,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,739.2198967933655,223.3507878780365,276.4868450164795,2766.4812121391296,178.26775646209717,2.1531200408935547,47.67955040931702,7.780043125152588,538.5802502632141,3.816810131072998
