,10,20,30,40,50,60
arima,0.017653918919488015,0.017653918919488015,0.017653918919488015,0.017653918919488015,0.017653918919488015,0.017653918919488015
da-rnn,0.027537222514766996,0.019200705002265072,0.027313935532595864,0.023840780333991462,0.017650505968630173,0.0181613406659393
deep-ar,0.00408961329725545,0.004095287316768374,0.003832465951774716,0.003904703305005661,0.003972463275573352,0.003826360214658181
deep-state,0.008245915756882731,0.009086574551969743,0.015061723375815135,0.009567302569796968,0.0072725537504100615,0.1008638787938248
lstm,0.022479822710704093,0.020503905843291828,0.01453790869111079,0.02519566291179662,0.015258165390076723,0.02272961121114084
mlp,0.008190289397537742,0.005790476761200548,0.00573031330374656,0.00978981188113345,0.005828388740441553,0.006728295345138353
rf,0.004823659581527708,0.0037525832211042338,0.003723927433759658,0.0038114638660029215,0.003783062298107105,0.0044956099620795074
svr,0.004244710263633253,0.0037761714121125256,0.002949720304442504,0.0026917157664884876,0.0027020900144900484,0.00395168687424262
tft,0.0044049397155152955,0.004411387922920418,0.004396818218394452,0.00438448843618434,0.00440867862304641,0.0043984826505023555
xgboost,0.007070670701855522,0.007071163433993119,0.007648143608749068,0.005041222480539707,0.009183124305332168,0.0072802231687055016
