,10,20,30,40,50,60
arima,0.11740860703937181,0.11740860703937181,0.11740860703937181,0.11740860703937181,0.11740860703937181,0.11740860703937181
da-rnn,0.15145525098085044,0.12351233299510918,0.1508409359369715,0.13957873804469523,0.11688346346044515,0.11907944712744672
deep-ar,0.045867536009563295,0.0440421700582972,0.04192050099484036,0.04522907278060525,0.04347138464600026,0.044702391617902106
deep-state,0.07835765305291045,0.07483617802255063,0.09598659779373057,0.0840043234535908,0.059031838401231274,0.3030520446611815
lstm,0.13513482076248542,0.12823647042326183,0.10661164428624065,0.14438511773158216,0.1104760232119442,0.1360536099817957
tft,0.04490605609334597,0.04493125782440172,0.04487473184438532,0.044887706394818754,0.04492090504360098,0.04488021302609423
mlp,0.07820302508274603,0.06235909595937838,0.060942474269575005,0.08746414634627846,0.06367595734374348,0.0697019898753846
rf,0.050237233624097655,0.04351770511384634,0.04403254659587414,0.044820022690428334,0.043712536414950154,0.05092330874907289
svr,0.04553907349491051,0.04699642961946265,0.03939947156165377,0.03900932366382774,0.038879041372338136,0.049188539338490544
xgboost,0.0727701719512238,0.07292941922590301,0.0770898154309844,0.0569587235635021,0.08602453639052043,0.07415530997113677
