,10,20,30,40,50,60
arima,0.1328680507853111,0.1328680507853111,0.1328680507853111,0.1328680507853111,0.1328680507853111,0.1328680507853111
da-rnn,0.1659434316710577,0.13856660853995478,0.16526928187838133,0.15440459945866725,0.13285520678027704,0.13476401843941616
deep-ar,0.06395008441945522,0.06399443192003797,0.06190691360239756,0.06248762521496285,0.0630274803206772,0.061857580090544935
deep-state,0.09080702482122587,0.09532352570047828,0.12272621307534562,0.09781258901489608,0.08527926917141153,0.31759074103919466
lstm,0.1499327272836191,0.14319184977955912,0.12057325031328794,0.1587314175322473,0.12352394662605597,0.15076342796295408
mlp,0.09050021766569262,0.07609518224697637,0.07569883290874807,0.09894347821424841,0.07634388476126659,0.08202618694745205
rf,0.06945257073375836,0.06125833185048572,0.061023990641055736,0.061737054238139036,0.06150660369510826,0.06704930992992775
svr,0.06515144099429615,0.0614505607143867,0.05431132758865782,0.05188174791281119,0.051981631510467696,0.06286244406831969
tft,0.06636971986919409,0.0664182800358487,0.0663085078884637,0.06621546976488456,0.0663978811638324,0.06632105736869968
xgboost,0.08408728026197257,0.084090210096022,0.08745366549635909,0.07100156674707754,0.09582861944811773,0.08532422380956947
