,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,125.16859698295593,309.7005581855774,275.85123801231384,2786.667640686035,190.66287755966187,0.9937024116516113,12.750654697418213,2.314781427383423,526.3307008743286,11.34342360496521
