,10,20,30,40,50,60
arima,0.13995356636905398,0.13995356636905398,0.13995356636905398,0.13995356636905398,0.13995356636905398,0.13995356636905398
da-rnn,0.14886641551598767,0.1733869621020417,0.19814250633080574,0.2156661586095519,0.23764538059458434,0.1713362030706428
deep-ar,0.10465128110468251,0.10975426583016025,0.11250465572949059,0.10948138487452846,0.10863351241981886,0.10726694152966917
deep-state,0.11166323212522884,0.24157727988366132,0.1314435204897507,0.26371481512594647,0.14234083382804885,0.15903597928600832
lstm,0.11518745601289475,0.13534786512800354,0.13535001637611863,0.12641902117367654,0.1254417151641005,0.12396090422812416
tft,0.12838411283597773,0.12830432882623014,0.12832533791495063,0.12836250682957215,0.12835811753449988,0.12835635039224738
mlp,0.10848776649691003,0.12119630541360366,0.11969128361499366,0.11669722467564435,0.128370368153322,0.13572605995560538
rf,0.11075864211454124,0.10923495172147184,0.1119192103962214,0.1140805659743513,0.118850915930143,0.1158360604611904
svr,0.10775826313667101,0.10772400393449241,0.10760235902763662,0.13712638761959017,0.10680925868596629,0.10945648103846654
xgboost,0.1356976600667289,0.12700177027432707,0.13022710565409323,0.13563508118891174,0.13900374320843842,0.14128845636600948
