,10,20,30,40,50,60
arima,0.17729316586950258,0.17729316586950258,0.17729316586950258,0.17729316586950258,0.17729316586950258,0.17729316586950258
da-rnn,0.18900307039399375,0.21845556135695568,0.24406940260226334,0.2607243145248666,0.2813696842301471,0.21616794766347658
deep-ar,0.1338942787365807,0.14292529633098197,0.14209097508290963,0.1386718849332263,0.13526352625653987,0.13372478845844402
deep-state,0.13893400220645125,0.2735449296684079,0.16154464396686713,0.30129120787856406,0.17534478927934885,0.2003938528260109
lstm,0.14580958018960305,0.1650145489444451,0.16878519961018662,0.15757371764792266,0.15424092396693653,0.15365693256532206
mlp,0.1359106566715114,0.15166959806211694,0.14950250477536817,0.14579745077821535,0.16163152727074356,0.17039194290486118
rf,0.1393846442308074,0.13885469994314892,0.14165400578653495,0.14414993570689041,0.1499560921043435,0.14596259492538066
svr,0.13500052024213116,0.1345826827356253,0.13595437724526535,0.17413561779854503,0.13308501904862963,0.1370858375237181
tft,0.16323098381823922,0.16273738218118058,0.16300679609046465,0.16314310087821116,0.16312601599158852,0.16311921466925794
xgboost,0.17331905404045622,0.16243440283993701,0.16715783628845948,0.17170466564470568,0.17513181034875036,0.18020655194411409
