,10,20,30,40,50,60
arima,0.03143286666403096,0.03143286666403096,0.03143286666403096,0.03143286666403096,0.03143286666403096,0.03143286666403096
da-rnn,0.03572216061835696,0.04772283228778263,0.05956987328662571,0.06797716818446158,0.07916889920377268,0.046728581597039555
deep-ar,0.017927677878389166,0.02042764033129901,0.020189845200012047,0.019229891670933957,0.01829622153535365,0.017882319048255605
deep-state,0.0193026569691022,0.07482682854729422,0.026096671994381856,0.09077639194492411,0.030745795127419255,0.04015769625045292
lstm,0.021260433675068285,0.02722980136333866,0.02848844360745054,0.024829476493387254,0.023790262626174296,0.02361045292538393
mlp,0.018471706596881445,0.023003666976324104,0.022350998934108985,0.02125689665342613,0.026124750607873122,0.02903341420689347
rf,0.019428079047348754,0.019280627696301924,0.02006585735537168,0.02077920396430064,0.02248682955920635,0.021305079117350762
svr,0.018225140465646068,0.018112498492317976,0.018483592692147922,0.030323213386080954,0.017711622295174107,0.018792526849579237
tft,0.026644354078270278,0.026483455559183636,0.02657121557167832,0.02661567136415818,0.02661009709328799,0.026607878194315458
xgboost,0.03003949449347858,0.026384935225966934,0.02794174223263942,0.02948249220416017,0.030671150996030662,0.03247440136358669
