,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,152.79237365722656,87.03492784500122,278.2193477153778,2806.611437559128,311.5734670162201,0.9634554386138916,43.73600745201111,7.340420722961426,537.634126663208,21.421507358551025
