,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,17.8175630569458,65.2163336277008,196.96191382408142,1778.3101675510406,97.0565025806427,1.6538443565368652,5.342550992965698,7.315025091171265,407.7597539424896,4.108322620391846
