,10,20,30,40,50,60
arima,0.23875969322585888,0.23875969322585888,0.23875969322585888,0.23875969322585888,0.23875969322585888,0.23875969322585888
da-rnn,0.2732984348499381,0.2531374035920313,0.3034191903853128,0.31065071894659846,0.2612043430573285,0.26205012651672144
deep-ar,0.03773374379022111,0.035110139897565104,0.034978542479056775,0.03472285990809727,0.035082189190889415,0.034648560959102626
deep-state,0.04752021998358033,0.08943438544613355,0.07147675257921646,0.0938638237311829,0.07013708467782327,0.07741898884442706
lstm,0.07373244465304202,0.08143108456633504,0.08940948262839052,0.08082397038444826,0.07997748088702802,0.09447939963266232
tft,0.03332289253518794,0.03330286952967489,0.033297720946504634,0.033297463696787766,0.03329378609498113,0.033297165369945904
mlp,0.06333540303063191,0.06940564108133195,0.07185768328374864,0.0815980096974479,0.07070579106959832,0.0787584043830353
rf,0.04415066455280513,0.04403047725799383,0.04557085641952766,0.04698506458113471,0.05320497677024162,0.06235241454912975
svr,0.03483999353430112,0.035896978131331116,0.03743440148656339,0.03862115462337348,0.04136599765919122,0.03623796993149283
xgboost,0.07876048169347795,0.07795382272507005,0.07596204074270656,0.08000860166823565,0.08508639681400781,0.1154208824649259
