,10,20,30,40,50,60
arima,0.0736477744704301,0.0736477744704301,0.0736477744704301,0.0736477744704301,0.0736477744704301,0.0736477744704301
da-rnn,0.09656926014018963,0.08322823103711141,0.11660107501816085,0.12082659819769868,0.08848253540952367,0.08904416942087734
deep-ar,0.00334984263772419,0.003010783039295592,0.0029269615644844115,0.003082071306760467,0.002938307141232849,0.0029374129661226384
deep-state,0.00423527454847066,0.013133487829143595,0.009034207602867593,0.01514564572506783,0.008756261148364364,0.01027741621916553
lstm,0.00935698510177913,0.01107893650274153,0.012380489504044526,0.01043119505550715,0.009683427670937418,0.01332305934961448
mlp,0.006896736806202743,0.008119237892849615,0.008741655031650596,0.01091043462040531,0.008420198304655145,0.010182264051285111
rf,0.003949812345273911,0.003909018051817037,0.004143942940836462,0.0042766110638145765,0.0050804360653477635,0.006477757840657782
svr,0.002887388494816731,0.0029562827193917156,0.0030782678927613848,0.0032183716690855307,0.0034946868989481654,0.0030538456608483764
tft,0.0029040271795260576,0.0029061057547313893,0.0029066506260207944,0.0029066777651187707,0.0029070696397126626,0.002906709389765826
xgboost,0.008646511054868739,0.008858301854578931,0.00840745937323709,0.009298450513132557,0.010394722761009908,0.0188919267121032
