Time,value
00:00:00,69.84795918367347
00:01:00,63.7267657992565
00:02:00,69.78486055776892
00:03:00,65.746875
00:04:00,68.05046343975283
00:05:00,66.00484496124031
00:06:00,68.54187689202826
00:07:00,72.8972602739726
00:08:00,64.72961373390558
00:09:00,68.18253189401374
00:10:00,70.17315573770492
00:11:00,64.05310621242485
00:12:00,73.05252317198764
00:13:00,68.27575757575758
00:14:00,63.43730569948187
00:15:00,67.14594039054471
00:16:00,67.83469387755102
00:17:00,69.56150793650794
00:18:00,68.74454148471615
00:19:00,63.5607476635514
00:20:00,66.95114345114345
00:21:00,70.84238551650692
00:22:00,64.55773195876289
00:23:00,62.001078748651565
00:24:00,66.50916936353829
00:25:00,68.78848167539267
00:26:00,62.26947368421053
00:27:00,59.12539184952978
00:28:00,61.03066812705367
00:29:00,66.54121863799283
00:30:00,63.80848623853211
00:31:00,62.26066350710901
00:32:00,60.94
00:33:00,56.70092378752887
00:34:00,66.80914285714286
00:35:00,69.01052631578948
00:36:00,66.53028430160693
00:37:00,64.06810035842294
00:38:00,57.41057367829021
00:39:00,59.29260089686099
00:40:00,63.239030023094685
00:41:00,62.62897914379803
00:42:00,59.82408500590319
00:43:00,61.171837708830544
00:44:00,60.487959442332055
00:45:00,63.85549872122762
00:46:00,60.92727272727273
00:47:00,63.18321513002364
00:48:00,59.68339307048984
00:49:00,62.17233294255568
00:50:00,62.56896551724138
00:51:00,55.53374233128834
00:52:00,60.52368758002561
00:53:00,59.71934604904632
00:54:00,63.17924528301887
00:55:00,62.208706786171575
00:56:00,58.94247246022032
00:57:00,56.75129533678757
00:58:00,63.80494148244473
00:59:00,55.482580645161285
01:00:00,61.09786700125471
01:01:00,60.36341463414634
01:02:00,58.77040816326531
01:03:00,57.32142857142857
01:04:00,53.30758226037196
01:05:00,55.5764993880049
01:06:00,58.41956241956242
01:07:00,57.44887780548628
01:08:00,60.59163591635917
01:09:00,54.41256157635468
01:10:00,57.23833543505675
01:11:00,67.53291925465838
01:12:00,56.95888594164456
01:13:00,61.22048192771084
01:14:00,60.51970443349753
01:15:00,57.708536585365856
01:16:00,64.40686922060766
01:17:00,63.23952095808383
01:18:00,59.42566709021601
01:19:00,54.95031847133758
01:20:00,56.65667915106118
01:21:00,59.05154639175258
01:22:00,61.07151095732411
01:23:00,52.275590551181104
01:24:00,54.08729139922978
01:25:00,58.6626213592233
01:26:00,62.10929648241206
01:27:00,61.8136419001218
01:28:00,57.87163814180929
01:29:00,60.71197846567968
01:30:00,59.106438896189225
01:31:00,57.39386189258312
01:32:00,55.42490372272144
01:33:00,79.3709090909091
01:34:00,58.38721351025332
01:35:00,56.88647342995169
01:36:00,56.2966903073286
01:37:00,56.13567251461989
01:38:00,58.37939698492463
01:39:00,54.777490297542045
01:40:00,58.30378250591016
01:41:00,62.90210656753408
01:42:00,64.48910411622276
01:43:00,57.29336734693877
01:44:00,62.37914110429448
01:45:00,58.678403755868544
01:46:00,58.2
01:47:00,56.088235294117645
01:48:00,61.57692307692307
01:49:00,59.18975552968568
01:50:00,64.34756820877817
01:51:00,53.60024009603841
01:52:00,66.64087061668683
01:53:00,57.65041617122473
01:54:00,56.1204128440367
01:55:00,57.96296296296296
01:56:00,59.394082840236685
01:57:00,63.09327036599764
01:58:00,66.540675844806
01:59:00,59.260613207547166
02:00:00,56.55410225921522
02:01:00,62.29281767955801
02:02:00,59.45654692931634
02:03:00,63.91625
02:04:00,57.957637997432606
02:05:00,56.549936788874845
02:06:00,58.77098321342925
02:07:00,54.02490170380079
02:08:00,53.31829896907217
02:09:00,48.65047233468286
02:10:00,59.00542005420055
02:11:00,56.1832884097035
02:12:00,63.28551532033426
02:13:00,54.56241234221599
02:14:00,65.6914446002805
02:15:00,54.68061366806137
02:16:00,59.98871650211566
02:17:00,60.57971014492754
02:18:00,56.32617449664429
02:19:00,53.57228017883756
02:20:00,56.632088520055326
02:21:00,58.34054054054053
02:22:00,51.89801699716714
02:23:00,57.4984984984985
02:24:00,58.742404227212674
02:25:00,58.13859910581222
02:26:00,52.81551976573939
02:27:00,54.74261603375528
02:28:00,53.91248206599713
02:29:00,64.31831831831832
02:30:00,55.99568345323741
02:31:00,53.566860465116285
02:32:00,57.1800878477306
02:33:00,56.52492668621701
02:34:00,53.38506588579794
02:35:00,53.04172661870504
02:36:00,55.90462427745665
02:37:00,58.67741935483871
02:38:00,52.84233576642335
02:39:00,55.45645645645646
02:40:00,57.22287390029325
02:41:00,57.16641452344932
02:42:00,56.286356821589216
02:43:00,54.31013615733737
02:44:00,51.343260188087775
02:45:00,55.00460122699386
02:46:00,54.83462132921175
02:47:00,50.92760942760943
02:48:00,51.062809917355374
02:49:00,53.04862236628849
02:50:00,53.58256880733944
02:51:00,56.91768292682926
02:52:00,47.55098684210526
02:53:00,48.83
02:54:00,53.77160493827161
02:55:00,56.8464
02:56:00,50.728314238952535
02:57:00,47.03482587064676
02:58:00,47.08006042296073
02:59:00,48.65982905982906
03:00:00,50.44409937888198
03:01:00,47.90228013029315
03:02:00,53.987096774193546
03:03:00,49.50074294205052
03:04:00,50.30182421227197
03:05:00,56.721044045677
03:06:00,55.80370942812983
03:07:00,56.63295269168026
03:08:00,49.12006319115324
03:09:00,49.06687898089172
03:10:00,51.08892617449664
03:11:00,54.30672926447575
03:12:00,57.41385135135136
03:13:00,50.91919191919191
03:14:00,54.36424957841484
03:15:00,50.19166666666667
03:16:00,49.46067415730337
03:17:00,47.43696027633852
03:18:00,44.52492211838006
03:19:00,56.25199362041467
03:20:00,55.64421416234888
03:21:00,53.33108108108108
03:22:00,50.86323268206039
03:23:00,50.4424040066778
03:24:00,51.84940778341794
03:25:00,43.117147707979626
03:26:00,51.58139534883721
03:27:00,53.43770491803279
03:28:00,49.43344709897611
03:29:00,53.77257525083612
03:30:00,51.05290102389078
03:31:00,51.90639625585023
03:32:00,46.75609756097561
03:33:00,49.68336025848142
03:34:00,50.54575707154742
03:35:00,50.95198675496689
03:36:00,54.79712460063897
03:37:00,48.53577661431065
03:38:00,57.23684210526316
03:39:00,48.24837662337662
03:40:00,56.083459787556905
03:41:00,55.25210084033614
03:42:00,57.19375
03:43:00,56.61400651465797
03:44:00,50.39619651347069
03:45:00,44.288
03:46:00,50.43375394321767
03:47:00,45.45483870967742
03:48:00,43.4915514592934
03:49:00,55.95387149917628
03:50:00,51.08527131782946
03:51:00,51.06645569620253
03:52:00,49.54785478547855
03:53:00,50.1287284144427
03:54:00,47.49315068493151
03:55:00,53.13119999999999
03:56:00,51.98051948051948
03:57:00,52.052215189873415
03:58:00,51.89739413680783
03:59:00,48.443521594684384
04:00:00,50.250750750750754
04:01:00,48.8186274509804
04:02:00,48.98299319727891
04:03:00,52.25451559934319
04:04:00,50.878419452887535
04:05:00,46.88383045525903
04:06:00,53.08267090620033
04:07:00,51.4124809741248
04:08:00,51.31967213114755
04:09:00,53.34254992319509
04:10:00,51.40863787375415
04:11:00,49.5224111282844
04:12:00,60.40553745928339
04:13:00,51.60189573459716
04:14:00,51.72195121951219
04:15:00,55.333333333333336
04:16:00,50.33980582524272
04:17:00,49.40518638573744
04:18:00,49.40192926045017
04:19:00,50.423333333333325
04:20:00,48.12151067323481
04:21:00,56.885245901639344
04:22:00,67.2
04:23:00,51.67563291139241
04:24:00,51.80836236933798
04:25:00,50.77535101404056
04:26:00,46.85641891891892
