,10,20,30,40,50,60
arima,0.005928415789711673,0.005928415789711673,0.005928415789711673,0.005928415789711673,0.005928415789711673,0.005928415789711673
da-rnn,0.12635374267972616,0.09189926176654137,0.1182426884939448,0.10321710590965451,0.10589469982946235,0.12155659581773359
deep-ar,0.002722210543144395,0.003943792796823228,0.0018836135668617972,0.0013459245793042472,0.0012704623664122334,0.001265623601369853
deep-state,0.0034827190772258173,0.002045065345590861,0.0027620062338046614,0.0027188574941749994,0.0014846108024370152,0.002315205204925197
lstm,0.006094568847999954,0.007609549955830073,0.006408810624584735,0.0029277364433360218,0.010264061506042418,0.011526061576230444
mlp,0.01352023955849336,0.014249019575673452,0.003071144073747161,0.008877949636437331,0.006965918205718278,0.006632713240813599
rf,0.04902758542104342,0.04494296080891864,0.04191717442726624,0.04225964041406171,0.042041342472570395,0.04125142402781812
svr,0.0012658133370055404,0.0012004817140827046,0.0020760224963326736,0.0011595022028256807,0.00033946839514726197,0.000922470640718375
tft,0.0012630603143011384,0.0012598728781674491,0.0012600785693458688,0.0012595481448291752,0.0012596376382698448,0.0012594969602882174
xgboost,0.06476198484540607,0.06606191004421837,0.06797151796821613,0.05858006533984546,0.062246235043627,0.06473234696268391
