,10,20,30,40,50,60
arima,0.07699620633324523,0.07699620633324523,0.07699620633324523,0.07699620633324523,0.07699620633324523,0.07699620633324523
da-rnn,0.3554627163004949,0.30314891021829743,0.3438643460638872,0.3212741911664467,0.3254146582891778,0.3486496749141373
deep-ar,0.05217480755253818,0.06279962417740434,0.04340061712535661,0.036686844771719566,0.03564354592927355,0.0355756040197472
deep-state,0.059014566652868146,0.04522239871557966,0.05255479268158767,0.052142664816587574,0.03853064757354871,0.048116579314464954
lstm,0.07806771962853759,0.08723273442825276,0.08005504746475849,0.054108561645418204,0.10131170468431779,0.10735949690749508
mlp,0.11627656495826388,0.11936925724688686,0.05541790390972182,0.09422287215128464,0.08346207645223236,0.0814414712588961
rf,0.22142173655954245,0.21199754906347062,0.20473684189042832,0.20557149708571398,0.20503985581484005,0.20310446579979013
svr,0.03557827057356133,0.034647968397623324,0.04556338986876057,0.03405146403351375,0.01842466811498275,0.030372201775939377
tft,0.03553955984956959,0.03549468802747038,0.03549758540162794,0.035490113339198784,0.03549137413893473,0.035489392222017795
xgboost,0.254483761457202,0.257025115590322,0.2607134786853494,0.24203319057485784,0.24949195386550446,0.2544255234104549
