,10,20,30,40,50,60
arima,0.005200129380758821,0.005200129380758821,0.005200129380758821,0.005200129380758821,0.005200129380758821,0.005200129380758821
da-rnn,0.1285877862414685,0.19575557958554696,0.20852454358383474,0.05360959649180904,0.19819070269349415,0.08160255163370633
deep-ar,0.0030118664729274214,0.0037980272316926185,0.0030000511138078734,0.002818484196540072,0.0028358815007140077,0.0028380102361467074
deep-state,0.002929642883663333,0.002967292876283814,0.004073860695793815,0.0027969522308342355,0.003474521792017317,0.003435404169015069
lstm,0.03425804931180113,0.03229493405671892,0.01728054944938015,0.025264297515896764,0.019892750595748316,0.020083490660172627
mlp,0.00819570494521293,0.006178174248145153,0.011001170931763336,0.007953732213181254,0.012814560212953569,0.010220170683175808
rf,0.02766889401817675,0.02697386462105836,0.026282380926137647,0.02704722769715993,0.026949468085402602,0.026518130315505744
svr,0.002862016108401341,0.0033009055101944117,0.002959981555972405,0.0039012708550358946,0.002993045787578705,0.003435780425005032
tft,0.0031791847755855617,0.003199096634514192,0.003185458932829601,0.003185824669576708,0.003185452706380382,0.0031830763529389497
xgboost,0.07218174204585207,0.07495782370935664,0.07275471661907315,0.0812085133131388,0.08010046290038918,0.07777109116868326
