,10,20,30,40,50,60
arima,0.07211192259785354,0.07211192259785354,0.07211192259785354,0.07211192259785354,0.07211192259785354,0.07211192259785354
da-rnn,0.358591391755949,0.4424427415898547,0.45664487688337724,0.23153746239390516,0.4451861438696112,0.2856616033591255
deep-ar,0.054880474423308526,0.061628136688469,0.05477272235162201,0.05308939815575302,0.053252995227630225,0.05327297848015171
deep-state,0.05412617558689449,0.05447286366883803,0.06382680233094727,0.05288621966858886,0.05894507436603433,0.058612320965945965
lstm,0.18508930091121187,0.17970791317223322,0.13145550368615286,0.1589474677869917,0.14104166262402154,0.14171623287461682
mlp,0.09053013280235996,0.07860136288987077,0.10488646686662363,0.0891836992571022,0.11320141435933373,0.1010948598256895
rf,0.16633969465577586,0.16423722057152076,0.16211841636944782,0.16446041376927134,0.1641629315204946,0.16284388326094948
svr,0.05349781405255117,0.05745350737939688,0.054405712530693,0.06246015413874589,0.05470873593475456,0.058615530578550866
tft,0.05638425999856309,0.05656055723305944,0.05643987006389721,0.0564431100275021,0.05643981490384587,0.0564187588744998
xgboost,0.2686666001680374,0.2737842649046081,0.2697308225232577,0.28497107452009723,0.2830202517495686,0.27887468721395864
