,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,27.997724533081055,124.40180802345276,274.5961546897888,2759.66876244545,195.93083095550537,1.0291402339935303,8.869571208953857,0.9694826602935791,532.3933289051056,5.008440732955933
