,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,50.88805842399597,61.81910300254822,197.33412432670593,1797.5303792953491,273.7714250087738,0.854949951171875,5.393339395523071,0.4268069267272949,411.5754449367523,6.0011091232299805
