,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,10.725456476211548,11.804493188858032,197.80127882957458,1819.3232090473175,199.63245153427124,0.5423338413238525,4.932457447052002,0.709040641784668,413.2053692340851,7.246960163116455
