,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,8.020304918289185,51.361356258392334,197.44563174247742,1825.0571746826172,443.7605073451996,0.7871489524841309,5.658484935760498,0.3386523723602295,412.3034346103668,3.619204521179199
