,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,322.0299024581909,62.872177839279175,275.77683424949646,2774.1065702438354,158.6194727420807,1.3918931484222412,46.162341833114624,5.260351657867432,534.0645668506622,4.6358959674835205
