,10,20,30,40,50,60
arima,0.3755965184010487,0.3755965184010487,0.3755965184010487,0.3755965184010487,0.3755965184010487,0.3755965184010487
da-rnn,0.4069765051943745,0.40630410077111406,0.34516511823306645,0.39121224266789145,0.4186033754899312,0.4248074642744519
deep-ar,0.030068071878583142,0.032114144744345596,0.031044315585958736,0.031063830965002807,0.03150076842944758,0.030671630025118756
deep-state,0.04540283152566925,0.04178693670824072,0.03919516888563015,0.04365688983032341,0.06219479845502619,0.03228383071087129
lstm,0.14687942072200375,0.11073964126206093,0.10452497728846177,0.13961164269157172,0.12019003515086822,0.12024170756404984
mlp,0.057640191804995286,0.045696210499662854,0.06715367662249784,0.09659507105150245,0.07707511692464217,0.06009900651845199
rf,0.123550901581436,0.1276453283538702,0.1316421580427814,0.1320869939738452,0.13168811034125794,0.12760975904507468
svr,0.04155202690995191,0.04232697178383691,0.0391432150634261,0.037527677174520324,0.03687830999003062,0.037468619092519896
tft,0.030579415726388646,0.0306118371033441,0.030671707787533118,0.030659289991655944,0.030634681990784528,0.030669591977594477
xgboost,0.20135280024422494,0.21443712708115928,0.21004512824569185,0.2141110485236676,0.22521934482070213,0.21099270602333922
