,10,20,30,40,50,60
arima,0.3326881835748684,0.3326881835748684,0.3326881835748684,0.3326881835748684,0.3326881835748684,0.3326881835748684
da-rnn,0.4387284744408333,0.2970500613208825,0.3478492021937576,0.28226449415041843,0.29622327821216954,0.3588701429344198
deep-ar,0.04869439961157927,0.04784144280236862,0.04790602391608398,0.04931072727972285,0.048425796518120484,0.05231054980573655
deep-state,0.06532373521064601,0.08009498619438733,0.11318174733877714,0.12576800372553884,0.08874426741700525,0.1008698481645276
lstm,0.1422600511750796,0.24269198093028613,0.27780600665133687,0.2908704956005396,0.23205579932121445,0.1579798984734193
mlp,0.1025823308034029,0.09466045494751711,0.09050364925727603,0.09615375354124159,0.10071203854471614,0.1251328477499938
rf,0.08019414997581867,0.07900037562533148,0.08281999009788123,0.07770860095186655,0.08586326886028935,0.0854800346313467
svr,0.05031612417759492,0.05204002575530121,0.0452696598398828,0.05108461297987077,0.051794750569937625,0.04655690683122699
tft,0.04650786983224651,0.0464729654172801,0.04649359852162926,0.04635279733372334,0.04632996292809634,0.04664140341043442
xgboost,0.07603287986646728,0.07505716844713438,0.07530578982600059,0.07808376369298188,0.07864117418784455,0.07789410157316007
