,10,20,30,40,50,60
arima,0.10539863306445607,0.10539863306445607,0.10539863306445607,0.10539863306445607,0.10539863306445607,0.10539863306445607
da-rnn,0.06330544662725639,0.07268775988700925,0.04778891460866819,0.08175117372285083,0.05036310023872302,0.04720787375503881
deep-ar,0.041919971055928006,0.044000394071773245,0.05252554457749087,0.04523185121062043,0.04312781936036208,0.04098772531309728
deep-state,0.06280586785049452,0.040348802192476475,0.04000920267706593,0.056020738983252265,0.048413711628288496,0.06997739405286622
lstm,0.043352797639059575,0.04203190790514565,0.04527343340673701,0.057307672618271244,0.03876373449650617,0.06777237303802855
tft,0.05578840220654378,0.05576150353041778,0.05579365836537974,0.05581336441323892,0.055764241532604106,0.05576621683956297
mlp,0.039946103999251525,0.04341321973420633,0.045582334061119535,0.0398107734176594,0.039365014023835306,0.05462831109693682
rf,0.04311131178433073,0.04243485362944514,0.042509524337621576,0.042407444808103385,0.043021900703341276,0.043074779428474756
svr,0.03923598080408631,0.03862524285857881,0.03994756371485575,0.039085466212563424,0.038606852102039006,0.03858283462295387
xgboost,0.05297017662575531,0.052391010539363736,0.04647443177386113,0.050856298859038106,0.04652633296739752,0.04675808429920235
