,10,20,30,40,50,60
arima,0.10827066066735509,0.10827066066735509,0.10827066066735509,0.10827066066735509,0.10827066066735509,0.10827066066735509
da-rnn,0.11815620658659379,0.1151378296226003,0.1004908124881585,0.10391300514757933,0.10456727118739813,0.10999837404479676
deep-ar,0.018195083789013054,0.007889765374287911,0.005767685925207919,0.006569717048034322,0.007359083108478801,0.006643191913212008
deep-state,0.013394140105784725,0.01932264480063905,0.01882764262754344,0.03444904255605828,0.014578665414348583,0.010977058134941362
lstm,0.029912948377004627,0.02814484017095371,0.02749967676407215,0.023539778315556027,0.07277344337661021,0.03285944790948301
mlp,0.024794778724379837,0.01975589327210835,0.030573585189484987,0.021806911177339447,0.02815960329321686,0.03143109057031464
rf,0.04631293375296946,0.045757133535775846,0.03522699770494614,0.04657829741450091,0.04716947880417549,0.053169456422985074
svr,0.004622142492133751,0.005609944323421335,0.0036297846122308104,0.003728275968097097,0.005535519570007559,0.00523499275679156
tft,0.005603655064793473,0.005600244392345407,0.0055999691995469135,0.005601696071172341,0.005600370647658818,0.005604733204283989
xgboost,0.09555782082665779,0.09539077086398894,0.0961199548801785,0.09542357329845011,0.09518534099581676,0.09658793528922714
