,10,20,30,40,50,60
arima,0.3290450739144336,0.3290450739144336,0.3290450739144336,0.3290450739144336,0.3290450739144336,0.3290450739144336
da-rnn,0.3437385730269354,0.33931965699410976,0.31700285880123935,0.32235540192089124,0.3233686304937418,0.33166002780678405
deep-ar,0.13488915371153107,0.08882435124608516,0.07594528244208404,0.0810537910774957,0.08578509840571846,0.0815057784038163
deep-state,0.11573305537220006,0.13900591642314744,0.13721385727230118,0.1856045326926535,0.12074214431733678,0.10477145668044022
lstm,0.17295360180408104,0.16776423984554548,0.1658302649219139,0.15342678487003508,0.2697655340784108,0.1812717515485604
mlp,0.157463579040932,0.14055565898286823,0.17485303883400194,0.14767163294735874,0.16780823368719683,0.17728815688114827
rf,0.21520439993868493,0.21390917122876205,0.18768856572776654,0.21582005795222303,0.21718535586953253,0.23058503078687714
svr,0.06798634048199499,0.07489956157028782,0.06024769383329797,0.061059609956968255,0.0744010723713547,0.07235324980117727
tft,0.07485756518077162,0.07483478063270718,0.07483294194101227,0.07484447922974907,0.0748356241883424,0.07486476610718816
xgboost,0.30912428055178354,0.30885396365270906,0.31003218361998885,0.3089070625583852,0.30852121644356445,0.3107859959670434
