,10,20,30,40,50,60
arima,0.2567458601307914,0.2567458601307914,0.2567458601307914,0.2567458601307914,0.2567458601307914,0.2567458601307914
da-rnn,0.27162961024489335,0.26693460448217365,0.24634119890332637,0.2512968215569515,0.2522088299341734,0.2593137612380219
deep-ar,0.11364090144937047,0.06687748476788896,0.055050893074764524,0.06131314345969683,0.06578254305015369,0.060552548087098666
deep-state,0.08806032178855089,0.10739599652676594,0.10738163420490118,0.14975073013858106,0.09433651810994126,0.08083297864535245
lstm,0.13523165179118554,0.12971101889092282,0.12989820167840835,0.12119933923885057,0.20875314801615832,0.14139972822985974
tft,0.054145121051353426,0.05406262585235861,0.05407876879063103,0.05412043057991012,0.05409596734903648,0.054156124944836244
mlp,0.12241558257690857,0.10988833495602175,0.13580572825875628,0.1159017222724799,0.13079855614684355,0.13706886315930877
rf,0.15054152284075994,0.14956351755583489,0.1289738355017259,0.15118404523968165,0.15246618567556763,0.1639736242560163
svr,0.052475934780718894,0.05713230040971815,0.04495933193440441,0.045330625117392026,0.056220195162160765,0.053892371309646615
xgboost,0.23570671309276597,0.23572629157262862,0.23671090714685572,0.23579939642473163,0.2348801399565477,0.23795611687618892
