,10,20,30,40,50,60
arima,0.0058279751308215715,0.0058279751308215715,0.0058279751308215715,0.0058279751308215715,0.0058279751308215715,0.0058279751308215715
da-rnn,0.19374411726183877,0.029984933102103255,0.005792770293161647,0.01508825907050649,0.09936799771556254,0.2680031100266693
deep-ar,0.00219512680322415,0.001642919863468367,0.001857542071833223,0.0015853322161569331,0.0015337524691101034,0.0015572181051722554
deep-state,0.00269372980237765,0.0018102218444900169,0.0029069232093178626,0.0029417778525577974,0.003945310185619886,0.003380217934837241
lstm,0.034538740073538535,0.017522242894875296,0.03218018845658593,0.020322612878576944,0.0066215299423778825,0.010707455909947622
mlp,0.009568967812805945,0.0068298894796409194,0.008741702449995965,0.005240957719727598,0.07244674123927246,0.008544263560080635
rf,0.012482655764026592,0.012485850116202093,0.0167637182641535,0.028863116010835493,0.0317327999208518,0.028582677207356428
svr,0.001521761966793423,0.002856298821101298,0.002131003687620419,0.0033490944457218244,0.003518782682208561,0.005939293337868637
tft,0.0014812205298355263,0.0014777907015117277,0.0014771489636975612,0.0014769223050026528,0.0014812167896488013,0.001480332278526861
xgboost,0.07128829808458902,0.07810759413665419,0.07069280549822096,0.0745614390687254,0.07935071118251778,0.07478021326677264
