,10,20,30,40,50,60
arima,0.07634117585432891,0.07634117585432891,0.07634117585432891,0.07634117585432891,0.07634117585432891,0.07634117585432891
da-rnn,0.4401637391492384,0.17316158090668743,0.07611025090723093,0.12283427481980137,0.3152268987817546,0.5176901679833888
deep-ar,0.04685218034653403,0.04053294787538117,0.0430992119630188,0.039816230561881834,0.03916315193022778,0.039461602921982974
deep-state,0.05190115415265493,0.042546701922593445,0.05391589013748973,0.054238158639078056,0.06281170420884857,0.058139641681362646
lstm,0.18584601172351947,0.13237160909679724,0.17938837324806178,0.14255740204765568,0.08137278379395584,0.10347683755289211
mlp,0.09782110106110004,0.08264314538811382,0.09349707187926243,0.07239445917836253,0.26915932315131214,0.09243518572535371
rf,0.1117258061686135,0.111740100752604,0.12947477848659755,0.16989148304384036,0.17813702568767617,0.16906412158514422
svr,0.03900976758189445,0.053444352565086777,0.046162795491828904,0.057871361187739695,0.05931932806605753,0.07706681087127348
tft,0.03848662793536901,0.038442043409680084,0.03843369568097194,0.03843074687021647,0.038486579344607925,0.03847508646548908
xgboost,0.26699868554842926,0.2794773588980943,0.2658811868076058,0.2730594057503337,0.28169258276092,0.27345971050005274
