,10,20,30,40,50,60
arima,0.06216810652856983,0.06216810652856983,0.06216810652856983,0.06216810652856983,0.06216810652856983,0.06216810652856983
da-rnn,0.4367533177266656,0.16400932476765756,0.06372761711262816,0.11077618546968422,0.30996248398252985,0.5146279791217098
deep-ar,0.03691249288139395,0.031449734824269444,0.033400738937822035,0.030745088107670678,0.030531844800642315,0.030566642899496434
deep-state,0.04351718622177079,0.035033376630649676,0.044501951852167765,0.04482230308048523,0.04977737615850475,0.04559284386339812
lstm,0.1777964318018206,0.12147279073557614,0.17204381233301602,0.1326913042405476,0.06740459467026588,0.09111664018288233
tft,0.030088110131089158,0.030040268059551,0.03003091020612627,0.030027559912509702,0.030088053975324082,0.030075639916089955
mlp,0.08759291772005334,0.07063268266895904,0.08169151042272323,0.06170128122324982,0.25900460157845606,0.07607199654717542
rf,0.09924524139295983,0.0992913270754428,0.11811702255256172,0.16103497326671176,0.16959239078540211,0.16009218665662017
svr,0.030331028276929406,0.04367868514902999,0.03751122996566394,0.04908631636545057,0.04728910678075523,0.06825085221028143
xgboost,0.26144509199380445,0.2741766441178279,0.2603037524533229,0.2676316070866542,0.27643434885263013,0.26804001811265515
