,10,20,30,40,50,60
arima,0.11522498356060804,0.11522498356060804,0.11522498356060804,0.11522498356060804,0.11522498356060804,0.11522498356060804
da-rnn,0.11258045556848462,0.07207563327503766,0.08751960396240166,0.0482123099820508,0.054940882199356555,0.06793079933116684
deep-ar,0.039049471469094044,0.045373739816270665,0.05113250276471676,0.0477709463726172,0.0443852509466846,0.049138178484760896
deep-state,0.04799012607553944,0.0438349607368391,0.050473257630386924,0.05338110253070083,0.0543746239590588,0.048862651628974615
lstm,0.054624794284110566,0.06482754916639563,0.04543572330990908,0.04671165673380357,0.05377489833041887,0.05387754325993793
tft,0.04417667780963385,0.04425330796336736,0.04434273933699597,0.04426660982878,0.04418791702479235,0.044426744380758665
mlp,0.041446298762012716,0.04931808559954215,0.048279836736517485,0.05095294369008598,0.0545466653384627,0.05617094599058254
rf,0.040053546866171595,0.04098134276054353,0.04066699068295027,0.03907930792397979,0.038936275547657585,0.03912024896875105
svr,0.04096343305687629,0.05276291066076212,0.04730007342469592,0.04079061327388155,0.040848192395956384,0.040784731378804
xgboost,0.05506113035605041,0.052885661113011566,0.054017950283372286,0.041824344940814676,0.05958513434966802,0.04215084273680228
